Pitch,Duration,Concurrent_Notes,Dist_To_Highest,Dist_To_Lowest,Hand_Label
51,0.75,4,28,12,0
70,0.75,4,9,31,1
79,0.75,4,0,40,1
39,0.5,4,40,0,0
51,0.5,4,28,12,0
39,0.25,4,40,0,0
51,0.25,4,28,12,0
73,1.0,4,7,36,1
80,1.0,4,0,43,1
37,2.0,4,43,0,0
49,2.0,4,31,12,0
77,0.5,4,12,40,1
89,0.5,4,0,52,1
75,0.5,4,12,38,1
87,0.5,4,0,50,1
72,0.5,2,12,0,1
84,0.5,2,0,12,1
53,2.0,3,0,24,1
29,1.25,3,24,0,0
41,1.25,3,12,12,0
29,0.75,3,24,0,0
41,0.75,3,12,12,0
65,1.0,3,0,24,1
41,1.0,3,24,0,0
53,1.0,3,12,12,0
65,1.0,1,0,0,1
41,0.5,3,24,0,0
53,0.5,3,12,12,0
60,1.0,4,12,19,1
72,1.0,4,0,31,1
53,1.25,4,19,12,0
41,1.25,4,31,0,0
72,0.25,3,0,31,1
60,0.25,3,0,19,1
53,2.75,3,7,12,0
41,2.75,3,19,0,0
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.5,3,0,19,1
29,1.0,2,12,0,0
41,1.0,2,0,12,0
65,1.0,5,0,36,1
41,1.0,5,24,12,0
53,1.0,5,12,24,0
29,1.0,5,36,0,0
41,1.0,5,24,12,0
65,1.0,1,0,0,1
41,0.5,3,24,0,0
53,2.5,3,12,12,0
60,1.0,4,12,19,1
72,1.0,4,0,31,1
41,1.0,4,31,0,0
72,0.25,3,0,31,1
41,3.0,3,31,0,0
53,2.0,3,19,12,0
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,2,0,31,1
60,0.5,2,0,19,1
53,2.0,3,0,24,1
29,0.75,3,24,0,0
41,0.75,3,12,12,0
29,1.25,3,24,0,0
41,1.25,3,12,12,0
56,0.5,1,0,0,1
56,0.5,2,2,0,1
58,0.5,2,0,2,1
58,0.5,1,0,0,1
65,1.0,1,0,0,1
41,0.5,3,24,0,0
53,0.5,3,12,12,0
65,1.0,1,0,0,1
41,0.5,3,24,0,0
53,3.75,3,12,12,0
60,1.0,4,12,19,1
72,1.0,4,0,31,1
41,3.25,4,31,0,0
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.25,3,0,19,1
72,0.25,3,0,31,1
60,0.5,3,0,19,1
41,0.75,3,19,0,0
53,0.75,3,7,12,0
84,0.5,2,0,43,1
41,0.5,2,43,0,0
85,0.5,2,0,37,1
48,0.5,2,37,0,0
77,0.5,2,0,24,1
53,0.5,2,24,0,0
72,0.5,2,0,16,1
56,0.5,2,16,0,0
82,0.5,2,0,22,1
60,1.0,2,22,0,0
80,0.5,2,0,20,1
79,0.5,2,0,14,1
65,1.0,2,14,0,0
80,0.5,2,0,15,1
70,0.75,4,9,31,1
79,0.75,4,0,40,1
39,0.75,4,40,0,0
51,0.75,4,28,12,0
70,0.75,4,9,31,1
79,0.75,4,0,40,1
39,0.75,4,40,0,0
51,0.75,4,28,12,0
73,2.0,4,7,36,1
80,2.0,4,0,43,1
37,1.5,4,43,0,0
49,1.5,4,31,12,0
37,0.5,4,43,0,0
49,0.5,4,31,12,0
72,1.3333333333333333,3,5,13,1
77,1.3333333333333333,3,0,18,1
59,0.5,3,18,0,0
81,1.0,5,3,22,1
84,1.0,5,0,25,1
65,0.5,5,19,0,0
71,0.5,5,13,0,0
83,1.5,2,0,12,1
71,0.5,2,12,0,0
77,0.5,2,6,0,0
83,0.5,2,0,0,0
81,0.5,2,0,4,1
77,1.0,2,4,0,0
72,0.5,3,5,0,1
77,0.5,3,0,5,1
72,2.0,3,5,33,1
77,2.0,3,0,38,1
39,0.5,3,38,0,0
46,0.5,3,31,0,0
51,0.5,3,26,0,0
51,0.5,3,26,0,0
58,1.0,1,0,0,0
75,0.5,2,0,17,1
72,0.25,2,0,14,1
58,1.0,2,14,0,0
70,0.25,2,0,12,1
68,0.5,2,0,10,1
41,0.5,1,0,0,0
77,2.0,2,0,29,1
48,0.5,2,29,0,0
53,0.5,2,24,0,0
53,0.5,2,24,0,0
60,0.5,2,17,0,0
65,0.5,1,0,0,0
60,1.0,1,0,0,0
72,0.25,2,0,12,1
70,0.25,2,0,10,1
68,1.0,2,0,29,1
39,0.5,2,29,0,0
46,0.5,2,22,0,0
70,3.0,2,0,19,1
51,0.5,2,19,0,0
51,0.5,2,19,0,0
58,0.5,2,12,0,0
63,0.5,2,7,0,0
58,1.0,2,12,0,0
37,0.5,1,0,0,0
77,0.5,3,10,33,1
87,0.5,3,0,43,1
44,0.5,3,43,0,0
77,0.5,3,10,28,1
87,0.5,3,0,38,1
49,0.5,3,38,0,0
84,0.5,2,0,35,1
49,0.5,2,35,0,0
87,0.5,2,0,31,1
56,0.5,2,31,0,0
87,0.5,2,0,26,1
61,0.5,2,26,0,0
84,0.5,2,0,28,1
56,1.0,2,28,0,0
84,0.5,2,0,28,1
89,0.5,2,0,53,1
36,0.5,2,53,0,0
89,0.25,2,0,46,1
43,0.5,2,46,0,0
87,0.5,2,0,44,1
48,1.0,2,39,0,0
87,0.25,2,0,39,1
82,1.0,3,0,34,1
48,0.5,3,34,0,0
80,0.25,2,2,0,0
77,0.25,2,5,0,0
82,0.5,2,0,27,0
55,0.5,2,27,0,0
80,0.5,2,0,25,0
55,0.5,2,25,0,0
77,0.5,2,0,36,1
41,0.5,2,36,0,0
68,0.25,2,0,20,1
48,0.5,2,20,0,0
72,0.25,2,0,24,1
77,0.5,2,0,24,1
53,0.5,2,24,0,0
68,0.5,1,0,0,1
53,0.5,1,0,0,0
75,0.5,2,0,10,1
65,0.5,2,10,0,0
72,0.25,2,0,12,1
60,0.5,2,12,0,0
70,0.25,2,0,10,1
68,0.5,1,0,0,1
67,0.5,3,10,28,1
77,0.5,3,0,38,1
39,0.5,3,38,0,0
67,1.0,3,10,21,1
77,1.0,3,0,31,1
46,0.5,3,31,0,0
51,0.5,3,26,0,0
72,0.25,2,0,21,1
51,0.5,2,21,0,0
70,0.25,2,0,19,1
68,1.0,2,0,10,1
58,1.0,2,10,0,0
70,1.0,2,0,7,1
63,1.0,2,7,0,0
72,1.3333333333333333,3,5,13,1
77,1.3333333333333333,3,0,18,1
59,0.5,3,18,0,0
81,1.0,5,3,22,1
84,1.0,5,0,25,1
65,0.5,5,19,0,0
71,0.5,5,13,0,0
83,1.5,2,0,12,1
71,0.5,2,12,0,0
77,0.5,2,6,0,0
83,0.5,2,0,0,0
81,0.5,2,0,4,1
77,1.0,2,4,0,0
72,0.5,3,5,0,1
77,0.5,3,0,5,1
72,2.0,3,5,33,1
77,2.0,3,0,38,1
39,0.5,3,38,0,0
46,0.5,3,31,0,0
51,0.5,3,26,0,0
51,0.5,3,26,0,0
58,1.0,1,0,0,0
75,0.5,2,0,17,1
72,0.25,2,0,14,1
58,1.0,2,14,0,0
70,0.25,2,0,12,1
68,0.5,2,0,10,1
41,0.5,1,0,0,0
77,2.0,2,0,29,1
48,0.5,2,29,0,0
53,0.5,2,24,0,0
53,0.5,2,24,0,0
60,0.5,2,17,0,0
65,0.5,1,0,0,0
60,1.0,1,0,0,0
72,0.25,2,0,12,1
70,0.25,2,0,10,1
68,1.0,2,0,29,1
39,0.5,2,29,0,0
46,0.5,2,22,0,0
70,3.0,2,0,19,1
51,0.5,2,19,0,0
51,0.5,2,19,0,0
58,0.5,2,12,0,0
63,0.5,2,7,0,0
58,1.0,2,12,0,0
37,0.5,1,0,0,0
77,0.5,3,10,33,1
87,0.5,3,0,43,1
44,0.5,3,43,0,0
77,0.5,3,10,28,1
87,0.5,3,0,38,1
49,0.5,3,38,0,0
84,0.5,2,0,35,1
49,0.5,2,35,0,0
87,0.5,2,0,31,1
56,0.5,2,31,0,0
87,0.5,2,0,26,1
61,0.5,2,26,0,0
84,0.5,2,0,28,1
56,1.0,2,28,0,0
84,0.5,2,0,28,1
89,0.5,2,0,53,1
36,0.5,2,53,0,0
89,0.25,2,0,46,1
43,0.5,2,46,0,0
87,0.5,2,0,44,1
48,1.0,2,39,0,0
87,0.25,2,0,39,1
82,1.0,3,0,34,1
48,0.5,3,34,0,0
80,0.25,2,2,0,0
77,0.25,2,5,0,0
82,0.5,2,0,27,0
55,0.5,2,27,0,0
80,0.5,2,0,25,0
55,0.5,2,25,0,0
77,0.5,2,0,36,1
41,0.5,2,36,0,0
68,0.25,2,0,20,1
48,0.5,2,20,0,0
72,0.25,2,0,24,1
77,0.5,2,0,24,1
53,0.5,2,24,0,0
68,0.5,1,0,0,1
53,0.5,1,0,0,0
75,0.5,2,0,10,1
65,0.5,2,10,0,0
72,0.25,2,0,12,1
60,0.5,2,12,0,0
70,0.25,2,0,10,1
68,0.5,1,0,0,1
67,0.5,3,10,28,1
77,0.5,3,0,38,1
39,0.5,3,38,0,0
67,1.0,3,10,21,1
77,1.0,3,0,31,1
46,0.5,3,31,0,0
51,0.5,3,26,0,0
72,0.25,2,0,21,1
51,0.5,2,21,0,0
70,0.25,2,0,19,1
68,1.0,2,0,10,1
58,1.0,2,10,0,0
70,1.0,2,0,7,1
63,1.0,2,7,0,0
67,0.3333333333333333,4,10,26,1
77,0.3333333333333333,4,0,36,1
41,1.0,4,36,0,0
53,1.0,4,24,12,0
67,0.6666666666666666,4,10,26,1
77,0.6666666666666666,4,0,36,1
41,1.0,2,12,0,1
53,1.0,2,0,12,1
41,0.5,2,12,0,0
53,0.5,2,0,12,0
77,0.5,4,12,36,1
89,0.5,4,0,48,1
41,1.5,4,48,0,0
53,1.5,4,36,12,0
75,0.5,4,12,34,1
87,0.5,4,0,46,1
72,0.5,4,12,31,1
84,0.5,4,0,43,1
72,1.3333333333333333,3,5,35,1
77,1.3333333333333333,3,0,40,1
37,0.5,3,40,0,0
80,1.0,5,4,43,1
84,1.0,5,0,47,1
44,0.5,5,40,0,0
49,0.5,5,35,0,0
82,1.5,2,0,33,1
49,0.5,2,33,0,0
56,0.5,2,26,0,0
61,0.5,2,21,0,0
80,0.5,2,0,24,1
56,1.0,2,24,0,0
70,0.5,3,7,14,1
77,0.5,3,0,21,1
70,2.0,3,7,31,1
77,2.0,3,0,38,1
39,0.5,3,38,0,0
46,0.5,3,31,0,0
51,0.5,3,26,0,0
51,0.5,3,26,0,0
58,0.5,1,0,0,0
75,0.5,2,0,17,1
58,1.5,2,17,0,0
72,0.25,2,0,14,1
70,0.25,2,0,12,1
68,0.5,2,0,10,1
77,0.5,2,0,36,1
41,0.5,2,36,0,0
77,2.0,2,0,29,1
48,0.5,2,29,0,0
53,0.5,2,24,0,0
53,0.5,2,24,0,0
60,0.5,2,17,0,0
65,0.5,1,0,0,0
60,1.0,1,0,0,0
72,0.25,2,0,12,1
70,0.25,2,0,10,1
68,1.0,2,0,29,1
39,0.5,2,29,0,0
46,0.5,2,22,0,0
70,3.0,2,0,19,1
51,0.5,2,19,0,0
51,0.5,2,19,0,0
58,0.5,2,12,0,0
63,0.5,2,7,0,0
58,1.0,2,12,0,0
37,0.5,1,0,0,0
77,0.5,3,10,33,1
87,0.5,3,0,43,1
44,0.5,3,43,0,0
77,0.5,3,10,28,1
87,0.5,3,0,38,1
49,0.5,3,38,0,0
84,0.5,2,0,35,1
49,0.5,2,35,0,0
87,0.5,2,0,31,1
56,0.5,2,31,0,0
87,0.5,2,0,26,1
61,0.5,2,26,0,0
84,0.5,2,0,28,1
56,1.0,2,28,0,0
84,0.5,2,0,28,1
89,0.5,2,0,41,1
48,1.0,2,41,0,0
89,0.25,2,0,41,1
87,0.5,2,0,39,1
55,1.0,2,32,0,0
87,0.25,2,0,32,1
82,1.0,2,0,27,1
60,0.5,2,22,0,0
80,0.25,2,0,20,1
60,0.5,2,20,0,0
77,0.25,2,0,17,1
82,0.5,2,0,15,1
67,1.0,2,15,0,0
80,0.5,2,0,13,1
77,0.5,2,0,24,1
53,0.5,2,24,0,0
68,0.25,2,0,8,1
60,1.0,2,8,0,0
72,0.25,2,0,12,1
77,0.5,2,0,17,1
68,0.5,1,0,0,1
65,0.5,1,0,0,0
75,0.5,2,0,10,1
65,1.5,2,10,0,0
72,0.25,2,0,7,1
70,0.25,2,0,5,1
68,0.5,2,0,3,1
67,0.5,3,10,16,1
77,0.5,3,0,26,1
51,0.5,3,26,0,0
67,1.0,3,10,9,1
77,1.0,3,0,19,1
58,0.5,3,19,0,0
63,1.5,3,14,0,0
72,0.25,2,0,9,1
70,0.25,2,0,7,1
68,1.0,2,0,5,1
63,0.5,2,5,0,0
70,1.0,1,0,0,1
72,1.3333333333333333,3,5,23,1
77,1.3333333333333333,3,0,28,1
49,0.5,3,28,0,0
80,1.0,5,4,31,1
84,1.0,5,0,35,1
56,0.5,5,28,0,0
61,0.5,5,23,0,0
82,1.5,2,0,21,1
61,0.5,2,21,0,0
68,0.5,2,14,0,0
73,0.5,2,9,0,0
80,0.5,2,0,12,1
68,1.0,2,12,0,0
72,0.5,3,5,4,1
77,0.5,3,0,9,1
72,2.0,2,0,21,1
51,0.5,2,21,0,0
58,0.5,2,14,0,0
63,0.5,2,9,0,0
58,0.5,2,14,0,0
63,0.5,1,0,0,0
75,0.5,2,0,12,1
63,1.5,2,12,0,0
72,0.25,2,0,9,1
70,0.25,2,0,7,1
68,0.5,2,0,5,1
77,0.5,2,0,24,1
53,0.5,2,24,0,0
77,2.0,2,0,17,1
60,0.5,2,17,0,0
65,0.5,2,12,0,0
60,0.5,2,17,0,0
65,0.5,2,12,0,0
60,0.5,1,0,0,0
65,1.0,1,0,0,0
72,0.25,2,0,7,1
70,0.25,2,0,5,1
68,1.0,2,0,17,1
51,0.5,2,17,0,0
58,0.5,2,10,0,0
70,2.5,2,0,7,1
63,0.5,2,7,0,0
51,0.5,2,19,0,0
58,0.5,2,12,0,0
63,0.5,2,7,0,0
58,1.0,2,12,0,0
68,0.5,2,0,10,1
49,0.5,1,0,0,0
77,0.5,3,10,21,1
87,0.5,3,0,31,1
56,0.5,3,31,0,0
77,0.5,3,10,16,1
87,0.5,3,0,26,1
61,1.0,3,26,0,0
84,0.5,2,0,23,1
87,0.5,2,0,26,1
61,0.5,2,26,0,0
87,0.5,2,0,26,1
61,0.5,2,26,0,0
84,0.5,2,0,16,1
68,1.0,2,16,0,0
84,0.5,2,0,16,1
89,0.5,2,0,41,1
48,1.0,2,41,0,0
89,0.25,2,0,41,1
87,0.5,2,0,39,1
55,1.0,2,32,0,0
87,0.25,2,0,32,1
82,1.0,2,0,27,1
60,0.5,2,22,0,0
80,0.25,2,0,20,1
60,0.5,2,20,0,0
77,0.25,2,0,17,1
82,0.5,2,0,22,1
60,1.0,2,22,0,0
80,0.5,2,0,20,1
77,1.0,2,0,24,1
53,1.0,2,24,0,0
77,0.5,2,0,17,1
60,1.0,2,17,0,0
75,0.5,2,0,15,1
65,0.5,1,0,0,0
75,0.5,2,0,10,1
65,0.5,2,10,0,0
72,0.25,2,0,7,1
65,0.5,2,7,0,0
70,0.25,2,0,5,1
68,0.5,1,0,0,1
68,0.5,3,9,15,1
77,0.5,3,0,24,1
53,1.0,3,24,0,0
68,1.5,3,9,15,1
77,1.5,3,0,24,1
65,0.5,3,12,0,0
60,0.5,3,17,0,0
65,0.5,1,0,0,0
89,0.5,2,0,24,1
65,1.5,2,24,0,0
87,0.5,2,0,22,1
84,0.5,2,0,19,1
82,0.5,2,0,29,1
53,0.5,2,29,0,0
80,0.5,2,0,20,1
60,0.5,2,20,0,0
80,0.5,2,0,15,1
65,1.0,2,15,0,0
80,0.5,2,0,24,1
56,0.5,2,24,0,0
80,1.0,2,0,17,1
63,0.5,2,17,0,0
68,1.0,2,12,0,0
80,0.5,2,0,12,1
79,0.5,2,0,28,1
51,0.5,2,28,0,0
79,0.5,2,0,21,1
58,0.5,2,21,0,0
80,0.5,2,0,17,1
63,0.5,2,17,0,0
80,1.0,2,0,31,1
49,0.5,2,31,0,0
56,0.5,2,24,0,0
89,0.5,2,0,28,1
61,0.5,2,28,0,0
87,0.5,2,0,22,1
65,1.0,2,22,0,0
84,0.5,2,0,19,1
82,0.5,2,0,29,1
53,0.5,2,29,0,0
80,0.5,2,0,20,1
60,0.5,2,20,0,0
80,1.0,2,0,15,1
65,0.5,2,15,0,0
53,0.5,2,27,0,0
80,0.5,2,0,24,1
56,0.5,2,24,0,0
80,1.0,2,0,17,1
63,0.5,2,17,0,0
68,1.0,2,12,0,0
80,0.5,2,0,12,1
77,0.5,2,0,26,1
51,0.5,2,26,0,0
77,0.5,2,0,19,1
58,0.5,2,19,0,0
75,0.5,2,0,12,1
63,0.5,2,12,0,0
75,1.0,2,0,26,1
49,0.5,2,26,0,0
56,0.5,2,19,0,0
89,0.5,2,0,28,1
61,1.5,2,28,0,0
87,0.5,2,0,26,1
84,0.5,2,0,23,1
82,0.5,2,0,41,1
41,0.5,2,41,0,0
80,0.5,2,0,32,1
48,0.5,2,32,0,0
80,1.0,2,0,27,1
53,0.5,2,27,0,0
41,0.5,2,39,0,0
80,0.5,2,0,36,1
44,0.5,2,36,0,0
80,1.0,2,0,29,1
51,0.5,2,29,0,0
56,1.0,2,24,0,0
68,0.5,3,12,12,1
80,0.5,3,0,24,1
67,0.5,3,12,28,1
79,0.5,3,0,40,1
39,0.5,3,40,0,0
67,0.5,3,12,21,1
79,0.5,3,0,33,1
46,0.5,3,33,0,0
68,0.5,3,12,17,1
80,0.5,3,0,29,1
51,0.5,3,29,0,0
68,1.0,3,12,31,1
80,1.0,3,0,43,1
37,0.5,3,43,0,0
44,0.5,3,36,0,0
77,0.5,3,12,33,1
89,0.5,3,0,45,1
44,0.5,3,45,0,0
75,0.5,3,12,26,1
87,0.5,3,0,38,1
49,1.0,3,38,0,0
72,0.5,3,12,23,1
84,0.5,3,0,35,1
70,0.5,3,12,29,1
82,0.5,3,0,41,1
41,0.5,3,41,0,0
68,0.5,3,12,20,1
80,0.5,3,0,32,1
48,0.5,3,32,0,0
68,1.0,3,12,15,1
80,1.0,3,0,27,1
53,0.5,3,27,0,0
41,0.5,3,39,0,0
68,0.5,3,12,24,1
80,0.5,3,0,36,1
44,0.5,3,36,0,0
68,1.0,3,12,17,1
80,1.0,3,0,29,1
51,0.5,3,29,0,0
56,1.0,3,24,0,0
80,0.5,2,0,24,1
70,0.5,3,7,31,1
77,0.5,3,0,38,1
39,0.5,3,38,0,0
70,0.5,3,7,24,1
77,0.5,3,0,31,1
46,0.5,3,31,0,0
75,0.5,2,0,24,1
51,0.5,2,24,0,0
75,1.0,2,0,38,1
37,0.5,2,38,0,0
44,0.5,2,31,0,0
72,0.5,2,0,28,1
44,1.5,2,28,0,0
77,0.5,2,0,33,1
79,0.5,2,0,35,1
80,0.25,2,0,39,1
41,0.5,2,39,0,0
65,0.25,2,0,24,1
72,0.25,2,0,24,1
48,0.5,2,24,0,0
77,0.25,2,0,29,1
80,0.25,2,0,27,1
53,1.0,2,27,0,0
65,0.25,2,0,12,1
72,0.25,2,0,19,1
77,0.25,2,0,24,1
84,0.25,2,0,40,1
44,0.5,2,40,0,0
72,0.25,2,0,28,1
75,0.25,2,0,24,1
51,0.5,2,24,0,0
85,0.25,2,0,34,1
75,0.25,2,0,19,1
56,1.0,2,19,0,0
72,0.25,2,0,16,1
75,0.25,2,0,19,1
84,0.25,2,0,28,1
80,0.25,2,0,41,1
39,0.5,2,41,0,0
70,0.25,2,0,31,1
75,0.25,2,0,29,1
46,0.5,2,29,0,0
80,0.25,2,0,34,1
70,0.25,2,0,19,1
51,1.0,2,19,0,0
75,0.25,2,0,24,1
80,0.25,2,0,29,1
82,0.25,2,0,31,1
84,0.25,2,0,47,1
37,0.5,2,47,0,0
77,0.25,2,0,40,1
89,0.25,2,0,45,1
44,0.5,2,45,0,0
87,0.5,2,0,43,1
49,1.0,2,38,0,0
77,0.25,2,0,28,1
82,0.25,2,0,33,1
84,0.25,2,0,35,1
80,0.25,2,0,39,1
41,0.5,2,39,0,0
65,0.25,2,0,24,1
72,0.25,2,0,24,1
48,0.5,2,24,0,0
77,0.25,2,0,29,1
80,0.25,2,0,27,1
53,1.0,2,27,0,0
65,0.25,2,0,12,1
72,0.25,2,0,19,1
77,0.25,2,0,24,1
84,0.25,2,0,40,1
44,0.5,2,40,0,0
72,0.25,2,0,28,1
75,0.25,2,0,24,1
51,0.5,2,24,0,0
85,0.25,2,0,34,1
75,0.25,2,0,19,1
56,1.0,2,19,0,0
72,0.25,2,0,16,1
75,0.25,2,0,19,1
84,0.25,2,0,28,1
80,0.25,2,0,41,1
39,0.5,2,41,0,0
70,0.25,2,0,31,1
75,0.25,2,0,29,1
46,0.5,2,29,0,0
80,0.25,2,0,34,1
70,0.25,2,0,19,1
51,1.0,2,19,0,0
75,0.25,2,0,24,1
80,0.25,2,0,29,1
82,0.25,2,0,31,1
84,0.25,2,0,47,1
37,0.5,2,47,0,0
77,0.25,2,0,40,1
89,0.25,2,0,45,1
44,0.5,2,45,0,0
87,0.5,2,0,43,1
49,1.0,2,38,0,0
77,0.25,2,0,28,1
82,0.25,2,0,33,1
84,0.25,2,0,35,1
80,0.25,2,0,27,1
53,0.5,2,27,0,0
65,0.25,2,0,12,1
72,0.25,2,0,12,1
60,0.5,2,12,0,0
77,0.25,2,0,17,1
67,0.5,1,0,0,1
67,0.25,1,0,0,1
72,0.25,1,0,0,1
77,0.25,1,0,0,1
84,0.25,2,0,28,1
56,0.25,2,28,0,0
72,0.25,2,0,16,1
56,0.25,2,16,0,0
75,0.25,2,0,12,1
63,0.5,2,12,0,0
85,0.25,2,0,22,1
75,0.25,2,0,7,1
68,1.0,2,7,0,0
72,0.25,2,0,4,1
75,0.25,2,0,7,1
84,0.25,2,0,16,1
80,0.25,2,0,29,1
51,0.5,2,29,0,0
70,0.25,2,0,19,1
75,0.25,2,0,17,1
58,0.5,2,17,0,0
80,0.25,2,0,22,1
70,0.25,2,0,7,1
63,1.0,2,7,0,0
75,0.25,2,0,12,1
80,0.25,2,0,17,1
82,0.25,2,0,19,1
84,0.25,2,0,35,1
49,0.25,2,35,0,0
77,0.25,2,0,28,1
49,0.25,2,28,0,0
89,0.25,2,0,33,1
56,0.5,2,33,0,0
87,0.5,2,0,31,1
61,1.0,2,26,0,0
77,0.25,2,0,16,1
82,0.25,2,0,21,1
84,0.25,2,0,23,1
80,0.25,2,0,27,1
53,0.5,2,27,0,0
65,0.25,2,0,12,1
72,0.25,2,0,12,1
60,0.5,2,12,0,0
77,0.25,2,0,17,1
80,0.5,1,0,0,1
65,0.25,1,0,0,1
72,0.25,1,0,0,1
77,0.25,1,0,0,1
84,0.25,2,0,28,1
56,0.5,2,28,0,0
72,0.25,2,0,16,1
75,0.25,2,0,12,1
63,0.5,2,12,0,0
85,0.25,2,0,22,1
75,0.25,2,0,7,1
68,1.0,2,7,0,0
72,0.25,2,0,4,1
75,0.25,2,0,7,1
84,0.25,2,0,16,1
80,0.25,2,0,29,1
51,0.5,2,29,0,0
70,0.25,2,0,19,1
75,0.25,2,0,17,1
58,0.5,2,17,0,0
80,0.25,2,0,22,1
70,0.25,2,0,7,1
63,1.0,2,7,0,0
75,0.25,2,0,12,1
80,0.25,2,0,17,1
82,0.25,2,0,19,1
84,0.25,2,0,35,1
49,0.5,2,35,0,0
77,0.25,2,0,28,1
89,0.25,2,0,33,1
56,0.5,2,33,0,0
87,0.5,2,0,31,1
61,1.0,2,26,0,0
77,0.25,2,0,16,1
82,0.25,2,0,21,1
84,0.25,2,0,23,1
64,0.25,1,0,0,0
67,0.25,1,0,0,0
71,0.25,1,0,0,0
67,0.25,1,0,0,0
64,0.25,1,0,0,0
67,0.25,1,0,0,0
71,0.25,1,0,0,0
67,0.25,1,0,0,0
64,0.25,1,0,0,0
67,0.25,1,0,0,0
79,1.0,1,0,0,1
71,0.25,2,8,0,0
64,0.25,2,15,0,0
67,0.25,2,12,0,0
79,0.5,1,0,0,1
71,0.25,2,8,0,0
79,0.5,2,0,16,1
63,0.25,2,16,0,0
69,0.25,2,10,0,0
79,1.0,1,0,0,1
71,0.25,2,8,0,0
63,0.25,2,16,0,0
69,0.25,2,10,0,0
78,1.0,1,0,0,1
71,0.25,2,7,0,0
63,0.25,2,15,0,0
69,0.25,2,9,0,0
77,1.0,1,0,0,1
71,0.25,2,6,0,0
63,0.25,2,14,0,0
69,0.25,2,8,0,0
78,0.5,1,0,0,1
71,0.25,2,7,0,0
78,0.5,2,0,14,1
64,0.25,2,14,0,0
67,0.25,2,11,0,0
83,1.0,1,0,0,1
71,0.25,2,12,0,0
64,0.25,2,19,0,0
67,0.25,2,16,0,0
79,1.0,1,0,0,1
71,0.25,2,8,0,0
64,0.25,2,15,0,0
67,0.25,2,12,0,0
78,1.0,1,0,0,1
71,0.25,2,7,0,0
64,0.25,2,14,0,0
67,0.25,2,11,0,0
76,0.5,1,0,0,1
71,0.25,2,5,0,0
76,0.5,2,0,13,1
63,0.25,2,13,0,0
69,0.25,2,7,0,0
79,1.0,1,0,0,1
71,0.25,2,8,0,0
63,0.25,2,16,0,0
69,0.25,2,10,0,0
78,1.0,1,0,0,1
71,0.25,2,7,0,0
63,0.25,2,15,0,0
69,0.25,2,9,0,0
77,1.0,1,0,0,1
71,0.25,2,6,0,0
63,0.25,2,14,0,0
69,0.25,2,8,0,0
78,0.5,1,0,0,1
71,0.25,2,7,0,0
78,0.5,2,0,14,1
64,0.25,2,14,0,0
67,0.25,2,11,0,0
79,1.0,1,0,0,1
71,0.25,2,8,0,0
64,0.25,2,15,0,0
67,0.25,2,12,0,0
79,1.0,1,0,0,1
71,0.25,2,8,0,0
62,0.25,2,17,0,0
65,0.25,2,14,0,0
80,1.0,1,0,0,1
71,0.25,2,9,0,0
62,0.25,2,18,0,0
65,0.25,2,15,0,0
80,0.5,1,0,0,1
71,0.25,2,9,0,0
80,0.5,2,0,20,1
60,0.25,2,20,0,0
64,0.25,2,16,0,0
81,1.0,1,0,0,1
69,0.25,2,12,0,0
60,0.25,2,21,0,0
64,0.25,2,17,0,0
76,1.0,1,0,0,1
69,0.25,2,7,0,0
60,0.25,2,16,0,0
64,0.25,2,12,0,0
75,1.0,1,0,0,1
69,0.25,2,6,0,0
60,0.25,2,15,0,0
64,0.25,2,11,0,0
76,0.5,1,0,0,1
69,0.25,2,7,0,0
76,0.5,2,0,17,1
59,0.25,2,17,0,0
64,0.25,2,12,0,0
79,1.0,1,0,0,1
71,0.25,2,8,0,0
59,0.25,2,20,0,0
69,0.25,2,10,0,0
78,1.0,1,0,0,1
71,0.25,2,7,0,0
59,0.25,2,19,0,0
67,0.25,2,11,0,0
76,1.0,1,0,0,1
71,0.25,2,5,0,0
59,0.25,2,17,0,0
66,0.25,2,10,0,0
75,0.5,1,0,0,1
71,0.25,2,4,0,0
75,0.5,2,0,11,1
64,0.25,2,11,0,0
67,0.25,2,8,0,0
76,0.25,1,0,0,1
71,0.25,1,0,0,0
70,0.25,1,0,0,0
71,0.25,1,0,0,0
72,0.25,1,0,0,0
71,0.25,1,0,0,0
70,0.25,1,0,0,0
71,0.25,1,0,0,0
72,0.25,1,0,0,0
71,0.25,1,0,0,0
70,0.25,1,0,0,0
71,0.25,1,0,0,0
72,0.25,1,0,0,0
71,0.25,1,0,0,0
64,0.25,1,0,0,0
67,0.25,1,0,0,0
71,0.25,1,0,0,0
67,0.25,1,0,0,0
64,0.25,1,0,0,0
67,0.25,1,0,0,0
